VP	TO	 ID obj.	ITyp	STyp	S	Zaèátek	Konec	VarPole	ÈZá	H	Var.pole uživatel.dat
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30003939			T 30003939                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30003941			T 30003941                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30003942			T 30003942                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30003944			T 30003944                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30003945			T 30003945                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30003946			T 30003946                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30003954			T 30003954                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30010675			T 30010675                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30010676			T 30010676                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30010677			T 30010677                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30010678			T 30010678                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30010679			T 30010679                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30010680			T 30010680                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065441	1001	B007	1	01.12.2011	31.12.2018	T 30010681			T 30010681                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30003741			T 30003741                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010588			T 30010588                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010589			T 30010589                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010590			T 30010590                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010592			T 30010592                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010594			T 30010594                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010595			T 30010595                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010597			T 30010597                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010598			T 30010598                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010599			T 30010599                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010600			T 30010600                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010601			T 30010601                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010602			T 30010602                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010603			T 30010603                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010604			T 30010604                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010605			T 30010605                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010606			T 30010606                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010607			T 30010607                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010608			T 30010608                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010609			T 30010609                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010610			T 30010610                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010611			T 30010611                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065442	1001	B007	1	01.12.2011	28.02.2022	T 30010612			T 30010612                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30000406			T 30000406                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30000409			T 30000409                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30000417			T 30000417                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30000418			T 30000418                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30000422			T 30000422                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30000423			T 30000423                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30000476			T 30000476                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30003075			T 30003075                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004077			T 30004077                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004096			T 30004096                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004097			T 30004097                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004098			T 30004098                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004099			T 30004099                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004325			T 30004325                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004327			T 30004327                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30004328			T 30004328                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30006961			T 30006961                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30006963			T 30006963                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30006964			T 30006964                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30006965			T 30006965                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30006966			T 30006966                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.07.2012	31.12.2016	T 30007416			T 30007416                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30000406			T 30000406                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30000417			T 30000417                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30000418			T 30000418                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30000422			T 30000422                                     000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30000423			T 30000423                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30000476			T 30000476                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30003075			T 30003075                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004077			T 30004077                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004096			T 30004096                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004097			T 30004097                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004098			T 30004098                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004099			T 30004099                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004325			T 30004325                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004327			T 30004327                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30004328			T 30004328                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30006961			T 30006961                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30006965			T 30006965                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30006966			T 30006966                                     #000000000000000000000000000000000000000000000000000000000000000000000000VEPC
01	S	20065448	1001	B007	1	01.01.2017	31.03.2021	T 30007416			T 30007416                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008250			T 30008250                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008251			T 30008251                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008252			T 30008252                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008253			T 30008253                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008255			T 30008255                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008256			T 30008256                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008257			T 30008257                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008258			T 30008258                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.07.2011	31.08.2014	T 30008260			T 30008260                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000761			T 30000761                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000763			T 30000763                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000768			T 30000768                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000769			T 30000769                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000771			T 30000771                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000773			T 30000773                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000774			T 30000774                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000801			T 30000801                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000803			T 30000803                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000806			T 30000806                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000807			T 30000807                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000808			T 30000808                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000810			T 30000810                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30000812			T 30000812                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30034649			T 30034649                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30034650			T 30034650                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30034651			T 30034651                                     000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20065959	1001	B007	1	01.01.2014	31.08.2014	T 30034652			T 30034652                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30003741			T 30003741                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010590			T 30010590                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010600			T 30010600                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010601			T 30010601                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010603			T 30010603                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010604			T 30010604                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010606			T 30010606                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010609			T 30010609                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010611			T 30010611                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30010681			T 30010681                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013309			T 30013309                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013310			T 30013310                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013311			T 30013311                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013312			T 30013312                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013313			T 30013313                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013314			T 30013314                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013315			T 30013315                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013316			T 30013316                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066461	1001	B007	1	01.12.2011	30.06.2018	T 30013317			T 30013317                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30000485			T 30000485                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30002931			T 30002931                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30002945			T 30002945                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30007595			T 30007595                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009565			T 30009565                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009566			T 30009566                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009567			T 30009567                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009568			T 30009568                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009569			T 30009569                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009570			T 30009570                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009571			T 30009571                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30009572			T 30009572                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066530	1001	B007	1	01.11.2011	31.12.9999	T 30010079			T 30010079                                     000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30004734			T 30004734                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30004745			T 30004745                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010700			T 30010700                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010701			T 30010701                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010702			T 30010702                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010703			T 30010703                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010704			T 30010704                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010705			T 30010705                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010706			T 30010706                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010707			T 30010707                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010708			T 30010708                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010709			T 30010709                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010710			T 30010710                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010711			T 30010711                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010712			T 30010712                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010713			T 30010713                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010714			T 30010714                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010715			T 30010715                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010716			T 30010716                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010717			T 30010717                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010718			T 30010718                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010719			T 30010719                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2011	31.10.2012	T 30010720			T 30010720                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30004734			T 30004734                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30004745			T 30004745                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010700			T 30010700                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010701			T 30010701                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010703			T 30010703                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010704			T 30010704                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010705			T 30010705                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010706			T 30010706                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010707			T 30010707                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010708			T 30010708                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010709			T 30010709                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010710			T 30010710                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010711			T 30010711                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010712			T 30010712                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010713			T 30010713                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010714			T 30010714                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010715			T 30010715                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010716			T 30010716                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010717			T 30010717                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010718			T 30010718                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010719			T 30010719                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30010720			T 30010720                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30018603			T 30018603                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30026239			T 30026239                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30027298			T 30027298                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.11.2012	30.09.2015	T 30027340			T 30027340                                     #000000000000000000000000000000000000000000000000000000000000000000000000VARC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30004734			T 30004734                                     #000000000000000000000000000000000000000000000000000000000000000000000000HLPC
01	S	20066850	1001	B007	1	01.10.2015	30.09.2016	T 30004745			T 30004745                                     000000000000000000000000000000000000000000000000000000000000000000000000HLPC
